,wavelength,intensity
7556,955.6,0.351
7557,955.7,0.349
7558,955.8,0.347
7559,955.9,0.345
7560,956.0,0.343
7561,956.1,0.342
7562,956.2,0.34
7563,956.3,0.339
7564,956.4,0.338
7565,956.5,0.337
7566,956.6,0.336
7567,956.7,0.335
7568,956.8,0.335
7569,956.9,0.335
7570,957.0,0.334
7571,957.1,0.334
7572,957.2,0.334
7573,957.3,0.334
7574,957.4,0.334
7575,957.5,0.334
7576,957.6,0.335
7577,957.7,0.335
7578,957.8,0.336
7579,957.9,0.337
7580,958.0,0.338
7581,958.1,0.338
7582,958.2,0.34
7583,958.3,0.341
7584,958.4,0.342
7585,958.5,0.343
7586,958.6,0.345
7587,958.7,0.347
7588,958.8,0.348
7589,958.9,0.35
7590,959.0,0.352
7591,959.1,0.355
7592,959.2,0.357
7593,959.3,0.359
7594,959.4,0.362
7595,959.5,0.365
7596,959.6,0.368
7597,959.7,0.371
7598,959.8,0.374
7599,959.9,0.378
7600,960.0,0.381
7601,960.1,0.385
7602,960.2,0.389
7603,960.3,0.394
7604,960.4,0.398
7605,960.5,0.403
7606,960.6,0.408
7607,960.7,0.414
7608,960.8,0.419
7609,960.9,0.425
7610,961.0,0.432
7611,961.1,0.438
7612,961.2,0.445
7613,961.3,0.453
7614,961.4,0.461
7615,961.5,0.469
7616,961.6,0.478
7617,961.7,0.487
7618,961.8,0.497
7619,961.9,0.507
7620,962.0,0.518
7621,962.1,0.53
7622,962.2,0.542
7623,962.3,0.554
7624,962.4,0.568
7625,962.5,0.582
7626,962.6,0.597
7627,962.7,0.612
7628,962.8,0.628
7629,962.9,0.646
7630,963.0,0.664
7631,963.1,0.683
7632,963.2,0.703
7633,963.3,0.724
7634,963.4,0.745
7635,963.5,0.768
7636,963.6,0.792
7637,963.7,0.818
7638,963.8,0.844
7639,963.9,0.872
7640,964.0,0.9
7641,964.1,0.93
7642,964.2,0.962
7643,964.3,0.995
7644,964.4,1.029
7645,964.5,1.065
7646,964.6,1.101
7647,964.7,1.14
7648,964.8,1.18
7649,964.9,1.222
7650,965.0,1.266
7651,965.1,1.311
7652,965.2,1.358
7653,965.3,1.407
7654,965.4,1.458
7655,965.5,1.51
7656,965.6,1.564
7657,965.7,1.62
7658,965.8,1.677
7659,965.9,1.737
7660,966.0,1.799
7661,966.1,1.863
7662,966.2,1.929
7663,966.3,1.997
7664,966.4,2.067
7665,966.5,2.138
7666,966.6,2.212
7667,966.7,2.288
7668,966.8,2.366
7669,966.9,2.446
7670,967.0,2.528
7671,967.1,2.613
7672,967.2,2.699
7673,967.3,2.787
7674,967.4,2.877
7675,967.5,2.969
7676,967.6,3.063
7677,967.7,3.159
7678,967.8,3.257
7679,967.9,3.357
7680,968.0,3.459
7681,968.1,3.562
7682,968.2,3.667
7683,968.3,3.773
7684,968.4,3.881
7685,968.5,3.99
7686,968.6,4.101
7687,968.7,4.213
7688,968.8,4.326
7689,968.9,4.441
7690,969.0,4.556
7691,969.1,4.673
7692,969.2,4.79
7693,969.3,4.908
7694,969.4,5.027
7695,969.5,5.146
7696,969.6,5.265
7697,969.7,5.385
7698,969.8,5.505
7699,969.9,5.625
7700,970.0,5.745
7701,970.1,5.864
7702,970.2,5.983
7703,970.3,6.102
7704,970.4,6.22
7705,970.5,6.338
7706,970.6,6.454
7707,970.7,6.569
7708,970.8,6.683
7709,970.9,6.795
7710,971.0,6.906
7711,971.1,7.015
7712,971.2,7.122
7713,971.3,7.227
7714,971.4,7.331
7715,971.5,7.432
7716,971.6,7.53
7717,971.7,7.626
7718,971.8,7.719
7719,971.9,7.809
7720,972.0,7.896
7721,972.1,7.98
7722,972.2,8.06
7723,972.3,8.137
7724,972.4,8.211
7725,972.5,8.281
7726,972.6,8.348
7727,972.7,8.41
7728,972.8,8.469
7729,972.9,8.523
7730,973.0,8.573
7731,973.1,8.619
7732,973.2,8.661
7733,973.3,8.699
7734,973.4,8.732
7735,973.5,8.761
7736,973.6,8.784
7737,973.7,8.803
7738,973.8,8.818
7739,973.9,8.828
7740,974.0,8.833
7741,974.1,8.834
7742,974.2,8.83
7743,974.3,8.821
7744,974.4,8.808
7745,974.5,8.79
7746,974.6,8.767
7747,974.7,8.74
7748,974.8,8.708
7749,974.9,8.672
7750,975.0,8.631
7751,975.1,8.586
7752,975.2,8.537
7753,975.3,8.483
7754,975.4,8.425
7755,975.5,8.363
7756,975.6,8.297
7757,975.7,8.227
7758,975.8,8.153
7759,975.9,8.076
7760,976.0,7.995
7761,976.1,7.911
7762,976.2,7.823
7763,976.3,7.732
7764,976.4,7.638
7765,976.5,7.541
7766,976.6,7.442
7767,976.7,7.34
7768,976.8,7.236
7769,976.9,7.129
7770,977.0,7.02
7771,977.1,6.908
7772,977.2,6.795
7773,977.3,6.68
7774,977.4,6.564
7775,977.5,6.446
7776,977.6,6.327
7777,977.7,6.207
7778,977.8,6.086
7779,977.9,5.964
7780,978.0,5.841
7781,978.1,5.717
7782,978.2,5.593
7783,978.3,5.469
7784,978.4,5.345
7785,978.5,5.221
7786,978.6,5.097
7787,978.7,4.973
7788,978.8,4.85
7789,978.9,4.727
7790,979.0,4.605
7791,979.1,4.484
7792,979.2,4.363
7793,979.3,4.244
7794,979.4,4.125
7795,979.5,4.007
7796,979.6,3.891
7797,979.7,3.776
7798,979.8,3.663
7799,979.9,3.551
7800,980.0,3.441
7801,980.1,3.332
7802,980.2,3.225
7803,980.3,3.12
7804,980.4,3.016
7805,980.5,2.915
7806,980.6,2.815
7807,980.7,2.717
7808,980.8,2.621
7809,980.9,2.527
7810,981.0,2.435
7811,981.1,2.346
7812,981.2,2.258
7813,981.3,2.173
7814,981.4,2.089
7815,981.5,2.008
7816,981.6,1.929
7817,981.7,1.852
7818,981.8,1.777
7819,981.9,1.704
7820,982.0,1.634
7821,982.1,1.565
7822,982.2,1.499
7823,982.3,1.434
7824,982.4,1.372
7825,982.5,1.311
7826,982.6,1.253
7827,982.7,1.196
7828,982.8,1.142
7829,982.9,1.089
7830,983.0,1.038
7831,983.1,0.989
7832,983.2,0.942
7833,983.3,0.897
7834,983.4,0.853
7835,983.5,0.811
7836,983.6,0.771
7837,983.7,0.732
7838,983.8,0.695
7839,983.9,0.659
7840,984.0,0.625
7841,984.1,0.593
7842,984.2,0.561
7843,984.3,0.531
7844,984.4,0.503
7845,984.5,0.476
7846,984.6,0.449
7847,984.7,0.425
7848,984.8,0.401
7849,984.9,0.378
7850,985.0,0.357
7851,985.1,0.336
7852,985.2,0.317
7853,985.3,0.298
7854,985.4,0.281
7855,985.5,0.264
7856,985.6,0.248
7857,985.7,0.233
7858,985.8,0.219
7859,985.9,0.206
7860,986.0,0.193
7861,986.1,0.181
7862,986.2,0.169
7863,986.3,0.159
7864,986.4,0.148
7865,986.5,0.139
7866,986.6,0.13
7867,986.7,0.121
7868,986.8,0.113
7869,986.9,0.106
7870,987.0,0.099
7871,987.1,0.092
7872,987.2,0.086
7873,987.3,0.08
7874,987.4,0.074
7875,987.5,0.069
7876,987.6,0.064
7877,987.7,0.06
7878,987.8,0.056
7879,987.9,0.052
7880,988.0,0.048
7881,988.1,0.044
7882,988.2,0.041
7883,988.3,0.038
7884,988.4,0.035
7885,988.5,0.033
7886,988.6,0.03
7887,988.7,0.028
7888,988.8,0.026
7889,988.9,0.024
7890,989.0,0.022
7891,989.1,0.02
7892,989.2,0.019
7893,989.3,0.017
7894,989.4,0.016
7895,989.5,0.015
7896,989.6,0.013
7897,989.7,0.012
7898,989.8,0.011
7899,989.9,0.01
7900,990.0,0.01
7901,990.1,0.009
7902,990.2,0.008
7903,990.3,0.007
7904,990.4,0.007
7905,990.5,0.006
7906,990.6,0.006
7907,990.7,0.005
7908,990.8,0.005
7909,990.9,0.004
7910,991.0,0.004
7911,991.1,0.004
7912,991.2,0.003
7913,991.3,0.003
7914,991.4,0.003
7915,991.5,0.002
7916,991.6,0.002
7917,991.7,0.002
7918,991.8,0.002
7919,991.9,0.002
7920,992.0,0.002
7921,992.1,0.001
7922,992.2,0.001
7923,992.3,0.001
7924,992.4,0.001
7925,992.5,0.001
7926,992.6,0.001
7927,992.7,0.001
7928,992.8,0.001
7929,992.9,0.001
7930,993.0,0.001
7931,993.1,0.001
7932,993.2,0.0
7933,993.3,0.0
7934,993.4,0.0
7935,993.5,0.0
7936,993.6,0.0
7937,993.7,0.0
7938,993.8,0.0
7939,993.9,0.0
7940,994.0,0.0
7941,994.1,0.0
7942,994.2,0.0
7943,994.3,0.0
7944,994.4,0.0
7945,994.5,0.0
7946,994.6,0.0
7947,994.7,0.0
7948,994.8,0.0
7949,994.9,0.0
7950,995.0,0.0
7951,995.1,0.0
7952,995.2,0.0
7953,995.3,0.0
7954,995.4,0.0
7955,995.5,0.0
7956,995.6,0.0
7957,995.7,0.0
7958,995.8,0.0
7959,995.9,0.0
7960,996.0,0.0
7961,996.1,0.0
7962,996.2,0.0
7963,996.3,0.0
7964,996.4,0.0
7965,996.5,0.0
7966,996.6,0.0
7967,996.7,0.0
7968,996.8,0.0
7969,996.9,0.0
7970,997.0,0.0
7971,997.1,0.0
7972,997.2,0.0
7973,997.3,0.0
7974,997.4,0.0
7975,997.5,0.0
7976,997.6,0.0
7977,997.7,0.0
7978,997.8,0.0
7979,997.9,0.0
7980,998.0,0.0
7981,998.1,0.0
7982,998.2,0.0
7983,998.3,0.0
7984,998.4,0.0
7985,998.5,0.0
7986,998.6,0.0
7987,998.7,0.0
7988,998.8,0.0
7989,998.9,0.0
7990,999.0,0.0
7991,999.1,0.0
7992,999.2,0.0
7993,999.3,0.0
7994,999.4,0.0
7995,999.5,0.0
7996,999.6,0.0
7997,999.7,0.0
7998,999.8,0.0
7999,999.9,0.0
